ETF_Ticker,ticker,name,weight,Date_Scraped
FPXI,GIL.CN,Gildan Activewear Inc.,0.0058,2026-02-07
FPXI,RENT3.BZ,Localiza Rent a Car S.A.,0.005600000000000001,2026-02-07
FPXI,1519.HK,J&T Global Express Limited,0.0053,2026-02-07
FPXI,CSG.NA,CSG N.V.,0.004699999999999999,2026-02-07
FPXI,6504.JP,"Fuji Electric Co., Ltd.",0.004699999999999999,2026-02-07
FPXI,AG1.GY,AUTO1 Group SE,0.0038,2026-02-07
FPXI,RENT4.BZ,Localiza Rent a Car S.A. (Preference),0.0002,2026-02-07
FPXI,$BRL,Brazilian Real,0.0,2026-02-07
FPXI,$EUR,Euro,0.0,2026-02-07
FPXI,$MXN,Mexican Peso,0.0,2026-02-07
FPXI,$TWD,New Taiwan Dollar,0.0,2026-02-07
FPXI,$GBP,Pound Sterling,0.0,2026-02-07
FPXI,$SAR,Saudi Riyal,0.0,2026-02-07
FPXI,$KRW,South Korean Won,0.0,2026-02-07
FPXI,$CHF,Swiss Franc,0.0,2026-02-07
COWZ,ABNB,Airbnb Inc,0.0132,2026-02-07
COWZ,ACN,Accenture PLC,0.0169,2026-02-07
COWZ,ADBE,Adobe Inc,0.014499999999999999,2026-02-07
COWZ,ADM,Archer-Daniels-Midland Co,0.015700000000000002,2026-02-07
COWZ,AMGN,Amgen Inc,0.0219,2026-02-07
COWZ,APTV,Aptiv PLC,0.005699999999999999,2026-02-07
COWZ,BBY,Best Buy Co Inc,0.0043,2026-02-07
COWZ,BIIB,Biogen Inc,0.0075,2026-02-07
COWZ,BKNG,Booking Holdings Inc,0.0161,2026-02-07
COWZ,BMY,Bristol-Myers Squibb Co,0.0223,2026-02-07
COWZ,CAH,Cardinal Health Inc,0.015,2026-02-07
COWZ,CCL,Carnival Corp,0.011399999999999999,2026-02-07
COWZ,CHD,Church & Dwight Co Inc,0.0036,2026-02-07
COWZ,CL,Colgate-Palmolive Co,0.0124,2026-02-07
COWZ,CMCSA,Comcast Corp,0.0216,2026-02-07
COWZ,COP,ConocoPhillips,0.0216,2026-02-07
COWZ,COR,Cencora Inc,0.0101,2026-02-07
COWZ,CPRT,Copart Inc,0.0044,2026-02-07
COWZ,CRM,Salesforce Inc,0.0138,2026-02-07
COWZ,CTRA,Coterra Energy Inc,0.0048,2026-02-07
COWZ,CTSH,Cognizant Technology Solutions Corp,0.0075,2026-02-07
COWZ,CTVA,Corteva Inc,0.0087,2026-02-07
COWZ,CVX,Chevron Corp,0.0226,2026-02-07
COWZ,DAL,Delta Air Lines Inc,0.0103,2026-02-07
COWZ,DD,DuPont de Nemours Inc,0.0043,2026-02-07
COWZ,DG,Dollar General Corp,0.0077,2026-02-07
COWZ,DGX,Quest Diagnostics Inc,0.0043,2026-02-07
COWZ,DHI,DR Horton Inc,0.0096,2026-02-07
COWZ,DIS,Walt Disney Co/The,0.0194,2026-02-07
COWZ,DLTR,Dollar Tree Inc,0.0048,2026-02-07
COWZ,DVN,Devon Energy Corp,0.01,2026-02-07
COWZ,DXCM,Dexcom Inc,0.0034000000000000002,2026-02-07
COWZ,EBAY,eBay Inc,0.0055000000000000005,2026-02-07
COWZ,EOG,EOG Resources Inc,0.011699999999999999,2026-02-07
COWZ,EQT,EQT Corp,0.0069,2026-02-07
COWZ,EXPD,Expeditors International of Washington Inc,0.003,2026-02-07
COWZ,EXPE,Expedia Group Inc,0.008,2026-02-07
COWZ,F,Ford Motor Co,0.0199,2026-02-07
COWZ,FANG,Diamondback Energy Inc,0.016399999999999998,2026-02-07
COWZ,FLEX,Flex Ltd,0.0036,2026-02-07
COWZ,FTI,TechnipFMC PLC,0.0059,2026-02-07
COWZ,FTV,Fortive Corp,0.0037,2026-02-07
COWZ,GD,General Dynamics Corp,0.015300000000000001,2026-02-07
COWZ,GDDY,GoDaddy Inc,0.0034000000000000002,2026-02-07
COWZ,GEN,GEN DIGITAL INC,0.0034000000000000002,2026-02-07
COWZ,GFS,GLOBALFOUNDRIES Inc,0.0034999999999999996,2026-02-07
COWZ,GILD,Gilead Sciences Inc,0.0236,2026-02-07
COWZ,GIS,General Mills Inc,0.006500000000000001,2026-02-07
COWZ,HAL,Halliburton Co,0.0069,2026-02-07
COWZ,HCA,HCA Healthcare Inc,0.019299999999999998,2026-02-07
COWZ,HPQ,HP Inc,0.0064,2026-02-07
COWZ,HSY,Hershey Co/The,0.0069,2026-02-07
COWZ,ILMN,Illumina Inc,0.0027,2026-02-07
COWZ,INCY,Incyte Corp,0.0037,2026-02-07
COWZ,IT,Gartner Inc,0.0025,2026-02-07
COWZ,JBL,Jabil Inc,0.0040999999999999995,2026-02-07
COWZ,KHC,Kraft Heinz Co/The,0.0109,2026-02-07
COWZ,LDOS,Leidos Holdings Inc,0.0042,2026-02-07
COWZ,LH,Labcorp Holdings Inc,0.0044,2026-02-07
COWZ,LULU,Lululemon Athletica Inc,0.0031,2026-02-07
COWZ,LYV,Live Nation Entertainment Inc,0.0048,2026-02-07
COWZ,MCK,McKesson Corp,0.021,2026-02-07
COWZ,MO,Altria Group Inc,0.0212,2026-02-07
COWZ,MPC,Marathon Petroleum Corp,0.013500000000000002,2026-02-07
COWZ,MRK,Merck & Co Inc,0.0229,2026-02-07
COWZ,NEM,Newmont Corp,0.023399999999999997,2026-02-07
COWZ,NTAP,NetApp Inc,0.0044,2026-02-07
COWZ,NVR,NVR Inc,0.0040999999999999995,2026-02-07
COWZ,OMC,Omnicom Group Inc,0.004699999999999999,2026-02-07
COWZ,ON,ON Semiconductor Corp,0.0048,2026-02-07
COWZ,OXY,Occidental Petroleum Corp,0.0123,2026-02-07
COWZ,PCAR,PACCAR Inc,0.0109,2026-02-07
COWZ,PFE,Pfizer Inc,0.0196,2026-02-07
COWZ,PHM,PulteGroup Inc,0.005,2026-02-07
COWZ,PINS,Pinterest Inc,0.0024,2026-02-07
COWZ,Q,Qnity Electronics Inc,0.0031,2026-02-07
COWZ,QCOM,QUALCOMM Inc,0.0147,2026-02-07
COWZ,REGN,Regeneron Pharmaceuticals Inc,0.0126,2026-02-07
COWZ,RMD,ResMed Inc,0.0055000000000000005,2026-02-07
COWZ,SLB,SLB Ltd,0.0151,2026-02-07
COWZ,SNA,Snap-on Inc,0.0032,2026-02-07
COWZ,SSNC,SS&C Technologies Holdings Inc,0.0033,2026-02-07
COWZ,STZ,Constellation Brands Inc,0.0063,2026-02-07
COWZ,T,AT&T Inc,0.020099999999999996,2026-02-07
COWZ,TGT,Target Corp,0.011200000000000002,2026-02-07
COWZ,THC,Tenet Healthcare Corp,0.0043,2026-02-07
COWZ,TWLO,Twilio Inc,0.0021,2026-02-07
COWZ,UAL,United Airlines Holdings Inc,0.012199999999999999,2026-02-07
COWZ,UBER,Uber Technologies Inc,0.0154,2026-02-07
COWZ,UPS,United Parcel Service Inc,0.0161,2026-02-07
COWZ,USFD,US Foods Holding Corp,0.0034999999999999996,2026-02-07
COWZ,UTHR,United Therapeutics Corp,0.0033,2026-02-07
COWZ,VLO,Valero Energy Corp,0.0097,2026-02-07
COWZ,VSNT,Versant Media Group Inc,0.0008,2026-02-07
COWZ,VZ,Verizon Communications Inc,0.0208,2026-02-07
COWZ,WBD,Warner Bros Discovery Inc,0.0129,2026-02-07
COWZ,WDAY,Workday Inc,0.005699999999999999,2026-02-07
COWZ,WSM,Williams-Sonoma Inc,0.004,2026-02-07
COWZ,XOM,Exxon Mobil Corp,0.024,2026-02-07
COWZ,ZBH,ZIMMER BIOMET HOLDINGS INC,0.0032,2026-02-07
COWZ,ZM,Zoom Communications Inc,0.0063,2026-02-07
CALF,AD,Array Digital Infrastructure Inc,0.0017000000000000001,2026-02-07
CALF,ADEA,Adeia Inc,0.0026,2026-02-07
CALF,ADT,ADT Inc,0.0101,2026-02-07
CALF,AGCO,AGCO Corp,0.009399999999999999,2026-02-07
CALF,AGX,Argan Inc,0.0032,2026-02-07
CALF,ALG,Alamo Group Inc,0.0018,2026-02-07
CALF,ALIT,Alight Inc,0.0018,2026-02-07
CALF,ALKS,Alkermes PLC,0.0062,2026-02-07
CALF,AMN,AMN Healthcare Services Inc,0.0019,2026-02-07
CALF,AMPH,Amphastar Pharmaceuticals Inc,0.0013,2026-02-07
CALF,ANDE,Andersons Inc/The,0.003,2026-02-07
CALF,ANF,Abercrombie & Fitch Co,0.0034000000000000002,2026-02-07
CALF,ANGI,Angi Inc,0.0006,2026-02-07
CALF,ANIP,ANI Pharmaceuticals Inc,0.0016,2026-02-07
CALF,APA,APA Corp,0.0206,2026-02-07
CALF,APEI,American Public Education Inc,0.0008,2026-02-07
CALF,APLE,Apple Hospitality REIT Inc,0.0031,2026-02-07
CALF,APTV,Aptiv PLC,0.0192,2026-02-07
CALF,ASGN,ASGN Inc,0.0032,2026-02-07
CALF,ATGE,Adtalem Global Education Inc,0.0037,2026-02-07
CALF,ATKR,Atkore Inc,0.0031,2026-02-07
CALF,AZZ,AZZ Inc,0.0051,2026-02-07
CALF,BBWI,Bath & Body Works Inc,0.0113,2026-02-07
CALF,BBY,Best Buy Co Inc,0.0151,2026-02-07
CALF,BC,Brunswick Corp/DE,0.0073,2026-02-07
CALF,BH,Biglari Holdings Inc,0.0007000000000000001,2026-02-07
CALF,BIIB,Biogen Inc,0.0225,2026-02-07
CALF,BKE,Buckle Inc/The,0.002,2026-02-07
CALF,BLBD,Blue Bird Corp,0.0019,2026-02-07
CALF,BMRN,BioMarin Pharmaceutical Inc,0.009300000000000001,2026-02-07
CALF,BWA,BorgWarner Inc,0.0151,2026-02-07
CALF,CAG,CONAGRA BRANDS INC,0.0129,2026-02-07
CALF,CALM,Cal-Maine Foods Inc,0.0091,2026-02-07
CALF,CARG,Cargurus Inc,0.0019,2026-02-07
CALF,CARS,Cars.com Inc,0.0011,2026-02-07
CALF,CART,Maplebear Inc,0.006999999999999999,2026-02-07
CALF,CBT,Cabot Corp,0.0044,2026-02-07
CALF,CCK,Crown Holdings Inc,0.0161,2026-02-07
CALF,CF,CF Industries Holdings Inc,0.0207,2026-02-07
CALF,CHRD,Chord Energy Corp,0.009300000000000001,2026-02-07
CALF,CMP,Compass Minerals International Inc,0.0017000000000000001,2026-02-07
CALF,CNMD,CONMED Corp,0.0016,2026-02-07
CALF,CNX,CNX Resources Corp,0.0062,2026-02-07
CALF,COLL,Collegium Pharmaceutical Inc,0.0029,2026-02-07
CALF,COUR,Coursera Inc,0.0007000000000000001,2026-02-07
CALF,CPRX,Catalyst Pharmaceuticals Inc,0.0025,2026-02-07
CALF,CRC,California Resources Corp,0.006500000000000001,2026-02-07
CALF,CRGY,Crescent Energy Co,0.0046,2026-02-07
CALF,CRMD,CorMedix Inc,0.0005,2026-02-07
CALF,CRNC,Cerence Inc,0.0003,2026-02-07
CALF,CROX,Crocs Inc,0.0070999999999999995,2026-02-07
CALF,CRUS,Cirrus Logic Inc,0.006500000000000001,2026-02-07
CALF,CXM,Sprinklr Inc,0.001,2026-02-07
CALF,DAKT,Daktronics Inc,0.0009,2026-02-07
CALF,DBD,Diebold Nixdorf Inc,0.0025,2026-02-07
CALF,DBX,Dropbox Inc,0.0083,2026-02-07
CALF,DDS,Dillard's Inc,0.0049,2026-02-07
CALF,DECK,Deckers Outdoor Corp,0.0116,2026-02-07
CALF,DIOD,Diodes Inc,0.0023,2026-02-07
CALF,DLB,Dolby Laboratories Inc,0.0042,2026-02-07
CALF,DNOW,DNOW Inc,0.0021,2026-02-07
CALF,DOCU,Docusign Inc,0.0068000000000000005,2026-02-07
CALF,DOX,Amdocs Ltd,0.0062,2026-02-07
CALF,DV,DoubleVerify Holdings Inc,0.0012,2026-02-07
CALF,DVAX,Dynavax Technologies Corp,0.0012,2026-02-07
CALF,DVN,Devon Energy Corp,0.022799999999999997,2026-02-07
CALF,DXC,DXC Technology Co,0.0066,2026-02-07
CALF,ETD,Ethan Allen Interiors Inc,0.0005,2026-02-07
CALF,ETSY,Etsy Inc,0.0070999999999999995,2026-02-07
CALF,EVER,EverQuote Inc,0.0006,2026-02-07
CALF,EXEL,Exelixis Inc,0.0086,2026-02-07
CALF,EXPE,Expedia Group Inc,0.0169,2026-02-07
CALF,EXPI,eXp World Holdings Inc,0.0009,2026-02-07
CALF,FDP,Fresh Del Monte Produce Inc,0.0018,2026-02-07
CALF,FIVN,Five9 Inc,0.0011,2026-02-07
CALF,FLO,Flowers Foods Inc,0.0036,2026-02-07
CALF,FOXA,Fox Corp,0.0178,2026-02-07
CALF,FTDR,Frontdoor Inc,0.0037,2026-02-07
CALF,FTI,TechnipFMC PLC,0.0204,2026-02-07
CALF,FUBO,fuboTV Inc,0.0008,2026-02-07
CALF,G,Genpact Ltd,0.005600000000000001,2026-02-07
CALF,GCT,GigaCloud Technology Inc,0.0019,2026-02-07
CALF,GDDY,GoDaddy Inc,0.0124,2026-02-07
CALF,GDRX,GoodRx Holdings Inc,0.0005,2026-02-07
CALF,GHC,Graham Holdings Co,0.0038,2026-02-07
CALF,GIII,G-III Apparel Group Ltd,0.0028000000000000004,2026-02-07
CALF,GME,GameStop Corp,0.0069,2026-02-07
CALF,GNTX,Gentex Corp,0.005,2026-02-07
CALF,GOLD,Gold.com Inc,0.0026,2026-02-07
CALF,GTM,ZoomInfo Technologies Inc,0.0026,2026-02-07
CALF,GTX,Garrett Motion Inc,0.0043,2026-02-07
CALF,HALO,Halozyme Therapeutics Inc,0.008199999999999999,2026-02-07
CALF,HCSG,Healthcare Services Group Inc,0.0016,2026-02-07
CALF,HLIT,Harmonic Inc,0.0014000000000000002,2026-02-07
CALF,HOV,Hovnanian Enterprises Inc,0.0014000000000000002,2026-02-07
CALF,HRB,H&R Block Inc,0.0045000000000000005,2026-02-07
CALF,HRMY,Harmony Biosciences Holdings Inc,0.0028000000000000004,2026-02-07
CALF,IDCC,InterDigital Inc,0.0064,2026-02-07
CALF,IDT,IDT Corp,0.0009,2026-02-07
CALF,IIPR,Innovative Industrial Properties Inc,0.0015,2026-02-07
CALF,INCY,Incyte Corp,0.0138,2026-02-07
CALF,INGR,Ingredion Inc,0.0060999999999999995,2026-02-07
CALF,INVA,Innoviva Inc,0.0021,2026-02-07
CALF,INVX,Innovex International Inc,0.0016,2026-02-07
CALF,IRDM,Iridium Communications Inc,0.0034000000000000002,2026-02-07
CALF,ITRI,Itron Inc,0.0038,2026-02-07
CALF,JAZZ,Jazz Pharmaceuticals PLC,0.0131,2026-02-07
CALF,JBI,Janus International Group Inc,0.0015,2026-02-07
CALF,KFRC,Kforce Inc,0.0006,2026-02-07
CALF,KFY,Korn Ferry,0.0027,2026-02-07
CALF,KSS,Kohl's Corp,0.0051,2026-02-07
CALF,LCII,LCI Industries,0.004,2026-02-07
CALF,LEA,Lear Corp,0.0095,2026-02-07
CALF,LEG,Leggett & Platt Inc,0.0032,2026-02-07
CALF,LNN,Lindsay Corp,0.001,2026-02-07
CALF,LNTH,Lantheus Holdings Inc,0.0040999999999999995,2026-02-07
CALF,LRN,Stride Inc,0.0044,2026-02-07
CALF,LYFT,Lyft Inc,0.0086,2026-02-07
CALF,LZ,Legalzoom.com Inc,0.0013,2026-02-07
CALF,LZB,La-Z-Boy Inc,0.0012,2026-02-07
CALF,M,Macy's Inc,0.0078000000000000005,2026-02-07
CALF,MAX,MediaAlpha Inc,0.0006,2026-02-07
CALF,MBLY,Mobileye Global Inc,0.0034000000000000002,2026-02-07
CALF,MCRI,Monarch Casino & Resort Inc,0.0013,2026-02-07
CALF,MD,Pediatrix Medical Group Inc,0.0026,2026-02-07
CALF,MGPI,MGP Ingredients Inc,0.0006,2026-02-07
CALF,MGY,Magnolia Oil & Gas Corp,0.0040999999999999995,2026-02-07
CALF,MH,McGraw Hill Inc,0.0008,2026-02-07
CALF,MTCH,Match Group Inc,0.0095,2026-02-07
CALF,NEU,NewMarket Corp,0.0054,2026-02-07
CALF,NGVT,Ingevity Corp,0.003,2026-02-07
CALF,NHC,National HealthCare Corp,0.0021,2026-02-07
CALF,NOV,NOV Inc,0.0104,2026-02-07
CALF,NSIT,Insight Enterprises Inc,0.0037,2026-02-07
CALF,NTAP,NetApp Inc,0.0155,2026-02-07
CALF,NTCT,NetScout Systems Inc,0.0027,2026-02-07
CALF,NUTX,Nutex Health Inc,0.0009,2026-02-07
CALF,NXST,Nexstar Media Group Inc,0.011000000000000001,2026-02-07
CALF,OC,Owens Corning,0.013500000000000002,2026-02-07
CALF,OSK,Oshkosh Corp,0.0101,2026-02-07
CALF,OVV,Ovintiv Inc,0.0176,2026-02-07
CALF,PCRX,Pacira BioSciences Inc,0.001,2026-02-07
CALF,PD,PagerDuty Inc,0.0007000000000000001,2026-02-07
CALF,PENG,Penguin Solutions Inc,0.001,2026-02-07
CALF,PGNY,Progyny Inc,0.0016,2026-02-07
CALF,PII,Polaris Inc,0.0069,2026-02-07
CALF,PLTK,Playtika Holding Corp,0.0005,2026-02-07
CALF,PNRG,PrimeEnergy Resources Corp,0.0002,2026-02-07
CALF,PRDO,Perdoceo Education Corp,0.0022,2026-02-07
CALF,PTCT,PTC Therapeutics Inc,0.0046,2026-02-07
CALF,PTON,Peloton Interactive Inc,0.0028000000000000004,2026-02-07
CALF,QNST,QuinStreet Inc,0.0009,2026-02-07
CALF,RAMP,LiveRamp Holdings Inc,0.0012,2026-02-07
